job_title,company,jobtype,region,working_Exp,edu_level,salary,salary_asist,salary_h,salary_l,salary_a
PPA｜產品設計部｜Senior UX Researcher,PressPlay_瑞奧股份有限公司,廣告行銷公關業,台北市大同區,5年以上,專科,"年薪1,000,000~1,300,000元",1000000~1300000,108333.33333333333,83333.33333333333,95833.33333333333
IE工程師 (無經驗可),宣德科技股份有限公司,其他電子零組件相關業,桃園市龜山區,3年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
數位行銷企劃,常常生活文創股份有限公司,書籍出版業,台北市大安區,2年以上,大學,"月薪34,000~38,000元",34000~38000,38000.0,34000.0,36000.0
行銷企劃主管,順立智慧股份有限公司,其它軟體及網路相關業,台北市內湖區,6年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
品保工程師,均賀科技股份有限公司,塑膠製品製造業,彰化縣福興鄉,經歷不拘,專科,"月薪32,000~38,000元",32000~38000,38000.0,32000.0,35000.0
【2022實習─Start Up Online-達人請上線】行銷實習生_Innergie (台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,台北市內湖區,經歷不拘,大學,時薪170~180元,170~180,28800.0,27200.0,28000.0
鋰電池組(BMS)可靠度工程師,Gogoro Taiwan Limited_睿能創意股份有限公司,機車及其零件製造業,桃園市龜山區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
住商【台中高階地產行銷專才】,雙橡園開發股份有限公司,不動產經營業,台中市南屯區,2年以上,高中,"月薪26,000~45,000元",26000~45000,45000.0,26000.0,35500.0
[LAC & GNC]電子商務專員- 網站廣告投放優化,LAC & GNC(保健食品領導品牌)_新加坡商利維喜開發股份有限公司台灣分公司,食品什貨零售業,台北市中山區,3年以上,高中,"月薪38,000~50,000元",38000~50000,50000.0,38000.0,44000.0
OP SDC-數據科學家/ AI演算法工程師(台南/新竹),光寶科技股份有限公司,消費性電子產品製造業,新竹市,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
多那之國際企業-招募管理師,多那之國際股份有限公司,其他餐飲業,高雄市三民區,4年以上,專科,"月薪33,000~40,000元",33000~40000,40000.0,33000.0,36500.0
研發處-生醫材料工程師,亮點光學股份有限公司,光學器材製造業,新竹市,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
☆國際市場行銷☆,立瀅管理顧問有限公司,工商顧問服務業,台中市西屯區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
ADAS系統模擬與整車驗證工程師,富智捷股份有限公司,消費性電子產品製造業,新北市土城區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
"商業分析師 BA/Business Analyst -數據科技(數數發中心, DDT)",國泰金控_國泰金融控股股份有限公司,金融控股業,台北市信義區,3年以上,大學,"月薪30,000~90,000元",30000~90000,90000.0,30000.0,60000.0
資料科學家,烏龜移動科技股份有限公司,廣告行銷公關業,台北市松山區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
CAFEIN 硬咖啡景安門市-儲備店長（需有獨立管理門市2年以上經驗）(預計2022年4月開幕),阿發布雷克股份有限公司,餐館業,新北市中和區,3年以上,高中,"月薪33,000~36,000元",33000~36000,36000.0,33000.0,34500.0
數位廣告產品企劃（Ruten）,PChome Online_網路家庭國際資訊(股)公司,網際網路相關業,台北市大安區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
遊戲營運專員,弘煜科技事業股份有限公司,多媒體相關業,台中市西區,2年以上,大學,"月薪40,000元以上",40000以上,40000.0,40000.0,40000.0
電裝測試工程師,品睿綠能科技股份有限公司,機車及其零件製造業,新北市汐止區,經歷不拘,專科,"月薪32,000~50,000元",32000~50000,50000.0,32000.0,41000.0
(業務一部)業務維繫專員,全鋒汽車股份有限公司,汽車客運業,台北市大安區,1年以上,高中,"月薪30,000~35,000元",30000~35000,35000.0,30000.0,32500.0
熱流資深工程師_電源產品構裝技術(中壢),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,桃園市中壢區,經歷不拘,碩士,"月薪54,000~75,000元",54000~75000,75000.0,54000.0,64500.0
機構工程師(定位平台),精浚科技股份有限公司,金屬加工用機械製造修配業,新北市三峽區,經歷不拘,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
